	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significance	ID	GeneName
ENSG00000139915_MDGA2	0.691750948960117	-1.81032382116476	1.29611536954097	-1.39673046374405	0.162494639688311	NA	Non Significant	ENSG00000139915	MDGA2
ENSG00000139921_TMX1	476.639512554858	-0.0915490920830588	0.124557242484545	-0.734996137172982	0.462341846664329	0.618315007398945	Non Significant	ENSG00000139921	TMX1
ENSG00000139926_FRMD6	6.98448724873481	-1.2556368857331	0.392188890393026	-3.201612581312	0.00136660661171763	0.00932597045170813	Down regulated in COVID compared to HC	ENSG00000139926	FRMD6
ENSG00000139946_PELI2	704.953574922984	0.139697392726786	0.176724630540083	0.790480604202487	0.429247145127414	0.589741135829292	Non Significant	ENSG00000139946	PELI2
ENSG00000139970_RTN1	485.425464020865	-0.614471340369587	0.215656242818936	-2.84930930974948	0.00438142616532068	0.0220200247167079	Non Significant	ENSG00000139970	RTN1
ENSG00000139971_ARMH4	1.07779561594567	-0.754462497497947	1.18212798433623	-0.638224039609028	0.523327850603195	0.668986133229188	Non Significant	ENSG00000139971	ARMH4
ENSG00000139973_SYT16	0.993480226081949	-1.57010260203939	1.52943889356936	-1.02658733777531	0.304614818896569	0.470162577306118	Non Significant	ENSG00000139973	SYT16
ENSG00000139974_SLC38A6	58.3132458787041	0.228791093608277	0.144843158533042	1.57957818598719	0.114203498128496	0.239134618609927	Non Significant	ENSG00000139974	SLC38A6
ENSG00000139977_NAA30	236.439542943899	-0.491121647238603	0.156750254845055	-3.13314736058369	0.00172942591863412	0.0109936980116473	Non Significant	ENSG00000139977	NAA30
ENSG00000139985_ADAM21	0.952195261065406	0.391269033711488	1.02259697293991	0.382622914075926	0.701999377890493	0.806181178777302	Non Significant	ENSG00000139985	ADAM21
ENSG00000139988_RDH12	0.59188008296472	-0.242371881550661	1.38481501015755	-0.175021125401498	0.861063034119458	NA	Non Significant	ENSG00000139988	RDH12
ENSG00000139990_DCAF5	1532.55831817706	0.00573980491462455	0.0633453001785487	0.0906113776151666	0.927801391096293	0.955903425742363	Non Significant	ENSG00000139990	DCAF5
ENSG00000139998_RAB15	84.3808381692027	-0.262393184648065	0.256493301899733	-1.02300209286026	0.306306856285307	0.471893856078813	Non Significant	ENSG00000139998	RAB15
ENSG00000140006_WDR89	252.154473146136	-0.631401297637491	0.146674395216199	-4.30478200852168	1.67150244007742e-05	0.000354768334699077	Non Significant	ENSG00000140006	WDR89
ENSG00000140009_ESR2	3.46244729911995	-1.20291990324598	0.623714027838996	-1.9286401292172	0.0537755535912756	0.139899967126113	Non Significant	ENSG00000140009	ESR2
ENSG00000140015_KCNH5	0.842024409908028	-2.74945559899625	1.43870123658165	-1.91106779440112	0.0559958692299717	0.143639145823978	Non Significant	ENSG00000140015	KCNH5
ENSG00000140022_STON2	69.2883390650775	0.637549821244044	0.201095234431941	3.17038751835673	0.00152235760541492	0.0100634956421444	Non Significant	ENSG00000140022	STON2
ENSG00000140025_EFCAB11	24.495011883445	-0.136114652908585	0.16457438122225	-0.827070725696779	0.408196975612369	0.570151123750091	Non Significant	ENSG00000140025	EFCAB11
ENSG00000140030_GPR65	887.075818701373	-0.275950045323935	0.134093720723852	-2.05788939134753	0.0396007523359586	0.111903171235061	Non Significant	ENSG00000140030	GPR65
ENSG00000140043_PTGR2	23.8852497884439	-0.143345667936557	0.24186385924935	-0.5926708867602	0.553401428760357	0.69315906186454	Non Significant	ENSG00000140043	PTGR2
ENSG00000140044_JDP2	892.678933214664	0.744266949746852	0.172434144086688	4.31623883824707	1.5871025381646e-05	0.000341866115039478	Non Significant	ENSG00000140044	JDP2
ENSG00000140057_AK7	1.66987981583618	-0.413207281486724	0.680312779853096	-0.607378390827746	0.543599825796089	0.685909737609886	Non Significant	ENSG00000140057	AK7
ENSG00000140067_FAM181A	0.0336211003618476	-0.0484921000443489	3.00220283361369	-0.0161521731647891	0.987112990765271	NA	Non Significant	ENSG00000140067	FAM181A
ENSG00000140090_SLC24A4	1033.06961399504	0.517096477336839	0.197524611849907	2.61788377910984	0.00884769337674545	0.0369168987929246	Non Significant	ENSG00000140090	SLC24A4
ENSG00000140092_FBLN5	120.557569718458	-1.14271015319935	0.244698603147649	-4.66986790484394	3.01393475142515e-06	0.00010616791119811	Down regulated in COVID compared to HC	ENSG00000140092	FBLN5
ENSG00000140093_SERPINA10	0.583604952291968	-2.09986031905687	1.78857344121965	-1.17404198824788	0.240378207860993	NA	Non Significant	ENSG00000140093	SERPINA10
ENSG00000140104_CLBA1	20.5340357246735	0.153302364996843	0.219737650682083	0.697660890252446	0.485389292137746	0.638279877329794	Non Significant	ENSG00000140104	CLBA1
ENSG00000140105_WARS1	4581.40185423419	0.123033553738538	0.188651800847453	0.652172696925513	0.514289771150302	0.661382998135119	Non Significant	ENSG00000140105	WARS1
ENSG00000140107_SLC25A47	0.50872084614701	0.07138118820189	1.44812589983324	0.0492921148707512	0.960686503302553	NA	Non Significant	ENSG00000140107	SLC25A47
ENSG00000140153_WDR20	405.507381893228	-0.218315058185314	0.0618949525504131	-3.52718677678115	0.000420000370999537	0.00385684488482233	Non Significant	ENSG00000140153	WDR20
ENSG00000140157_NIPA2	796.235323078242	0.0481076191216574	0.091501203957834	0.525759411251316	0.599055378928699	0.729192221653553	Non Significant	ENSG00000140157	NIPA2
ENSG00000140199_SLC12A6	3952.44764383729	0.112723096332974	0.181093839283575	0.622456825582349	0.533641524695883	0.677449518375256	Non Significant	ENSG00000140199	SLC12A6
ENSG00000140254_DUOXA1	1.82532989191276	-0.937653987929439	0.96102791724781	-0.975678199458233	0.329223958857956	0.494927998248024	Non Significant	ENSG00000140254	DUOXA1
ENSG00000140259_MFAP1	656.233882221145	-0.0364067845991318	0.0925273618671607	-0.393470470404205	0.693972030014149	0.800662972027047	Non Significant	ENSG00000140259	MFAP1
ENSG00000140262_TCF12	490.679940902278	-0.530153884055167	0.161264438126503	-3.28748166808661	0.00101087770334935	0.00751404463623257	Non Significant	ENSG00000140262	TCF12
ENSG00000140263_SORD	245.701402066621	0.0419906616649913	0.119459268574641	0.351506100497798	0.725208696587271	0.822276733312234	Non Significant	ENSG00000140263	SORD
ENSG00000140264_SERF2	8388.95458999619	-0.119003586492572	0.197798610835713	-0.601640153031271	0.547413694973323	0.689141962895746	Non Significant	ENSG00000140264	SERF2
ENSG00000140265_ZSCAN29	530.890731614257	0.00236615960239112	0.08896416956294	0.0265967705202612	0.978781349101374	0.986915443548166	Non Significant	ENSG00000140265	ZSCAN29
ENSG00000140274_DUOXA2	0.34304106569332	-0.62756798394701	1.84865822867192	-0.339472150240477	0.73425407368262	NA	Non Significant	ENSG00000140274	DUOXA2
ENSG00000140279_DUOX2	2.28559790203785	-0.253531315161828	0.579404169927292	-0.437572472413589	0.661696229730804	0.776193453404535	Non Significant	ENSG00000140279	DUOX2
ENSG00000140280_LYSMD2	605.998011688895	0.00420373658674341	0.099376067878607	0.0423012972487349	0.966258511158545	0.979931380705675	Non Significant	ENSG00000140280	LYSMD2
ENSG00000140284_SLC27A2	32.1906972270165	0.678203350238676	0.280197688550518	2.42044591355149	0.0155014851390411	0.0561764780121084	Non Significant	ENSG00000140284	SLC27A2
ENSG00000140285_FGF7	0.356050270379146	-1.02404800423337	1.89228861858372	-0.541169034245852	0.588391078927784	NA	Non Significant	ENSG00000140285	FGF7
ENSG00000140287_HDC	279.367954941496	0.10103042679013	0.326941025480063	0.309017281149657	0.757308381291139	0.844749856128475	Non Significant	ENSG00000140287	HDC
ENSG00000140297_GCNT3	0.940898813363688	-0.7759515972106	1.41181808169562	-0.549611601714768	0.582585799636264	0.716451853822635	Non Significant	ENSG00000140297	GCNT3
ENSG00000140299_BNIP2	1774.59927398351	-0.0107420211919794	0.133617168804725	-0.0803940188829955	0.935923883748885	0.961143852254223	Non Significant	ENSG00000140299	BNIP2
ENSG00000140307_GTF2A2	372.838343649228	0.0601059477821991	0.120282011170206	0.499708536608566	0.617280320712219	0.742403407887495	Non Significant	ENSG00000140307	GTF2A2
ENSG00000140319_SRP14	2362.44127182845	-0.0791756131513067	0.110550693871278	-0.716192819590049	0.473872296173014	0.627688318725176	Non Significant	ENSG00000140319	SRP14
ENSG00000140320_BAHD1	945.4734438795	-0.238865129335114	0.0928194556137727	-2.57343816288954	0.0100693638856639	0.0406920608744284	Non Significant	ENSG00000140320	BAHD1
ENSG00000140323_DISP2	10.7722354344798	-0.0157219367756913	0.271788741472335	-0.0578461664398694	0.953871164219509	0.972360463711194	Non Significant	ENSG00000140323	DISP2
ENSG00000140326_CDAN1	320.738323700659	-0.0897641161344191	0.101848624874839	-0.881348336756918	0.378129311246487	0.542914261504995	Non Significant	ENSG00000140326	CDAN1
ENSG00000140332_TLE3	5888.02160594601	-0.017398179262727	0.182592390473719	-0.0952842515374769	0.924089051188949	0.953545047195508	Non Significant	ENSG00000140332	TLE3
ENSG00000140350_ANP32A	5713.76524165007	0.454950434926602	0.12450567827818	3.65405370436292	0.000258132238439463	0.00269991458645144	Non Significant	ENSG00000140350	ANP32A
ENSG00000140365_COMMD4	431.164359387596	0.277238647105729	0.166150861284197	1.66859590713477	0.0951974905633514	0.210189839877587	Non Significant	ENSG00000140365	COMMD4
ENSG00000140367_UBE2Q2	418.178351007653	-0.55385439086936	0.13267727019347	-4.17444819343758	2.98709181662626e-05	0.000561318265882854	Non Significant	ENSG00000140367	UBE2Q2
ENSG00000140368_PSTPIP1	3908.39371270453	0.557317491590211	0.124026719412314	4.49352763848786	7.00529246211252e-06	0.000189709229435311	Non Significant	ENSG00000140368	PSTPIP1
ENSG00000140374_ETFA	781.992174940669	0.283694614526071	0.10378507528298	2.73348180123733	0.00626685864376064	0.0285698298348248	Non Significant	ENSG00000140374	ETFA
ENSG00000140379_BCL2A1	1280.82923685356	0.379504880002819	0.230632127207398	1.64549876289155	0.0998669975731328	0.217167734350043	Non Significant	ENSG00000140379	BCL2A1
ENSG00000140382_HMG20A	503.326626625693	-0.369658346956731	0.0893519055149538	-4.13710647608814	3.51712927741842e-05	0.000630913213454488	Non Significant	ENSG00000140382	HMG20A
ENSG00000140386_SCAPER	207.329106261863	-0.212198765830749	0.106641351966266	-1.98983566804248	0.0466090409082915	0.125955578982088	Non Significant	ENSG00000140386	SCAPER
ENSG00000140391_TSPAN3	454.610758052873	-0.243198559310552	0.159212745677701	-1.52750684799361	0.126635025685811	0.257701942788255	Non Significant	ENSG00000140391	TSPAN3
ENSG00000140395_SKIC8	435.585107359091	-0.0788531420144978	0.0921671226615846	-0.855545228465334	0.392249376906197	0.555124896737209	Non Significant	ENSG00000140395	SKIC8
ENSG00000140396_NCOA2	1307.30819623278	-0.33924110762365	0.204933661196229	-1.6553703556724	0.097849395434459	0.214049025305165	Non Significant	ENSG00000140396	NCOA2
ENSG00000140398_NEIL1	187.899554660672	0.410126737030306	0.195008110549719	2.10312656162955	0.0354547076606909	0.103274402711453	Non Significant	ENSG00000140398	NEIL1
ENSG00000140400_MAN2C1	2080.28956419276	0.540179784366411	0.113442993060405	4.7616848761984	1.91983306568171e-06	7.81814272013198e-05	Non Significant	ENSG00000140400	MAN2C1
ENSG00000140403_DNAJA4	348.68257002697	-0.326944697294855	0.123047024486611	-2.65707113730679	0.0078822808398116	0.0338954568635633	Non Significant	ENSG00000140403	DNAJA4
ENSG00000140406_TLNRD1	776.970911660504	-0.155036918628295	0.0857474333779121	-1.80806483087378	0.0705964110336504	0.168994888553289	Non Significant	ENSG00000140406	TLNRD1
ENSG00000140416_TPM1	454.003451351293	0.689255589179221	0.181069445081687	3.80658144099503	0.000140900908030022	0.00174810152321627	Non Significant	ENSG00000140416	TPM1
ENSG00000140443_IGF1R	1492.75912198871	-0.265930224277222	0.175517414390841	-1.51512159178148	0.129741614625635	0.262257449792262	Non Significant	ENSG00000140443	IGF1R
ENSG00000140450_ARRDC4	426.93240427003	-0.672640608753753	0.228235527116332	-2.94713367919669	0.00320734516358196	0.0173898598260501	Non Significant	ENSG00000140450	ARRDC4
ENSG00000140451_PIF1	66.2716919448993	1.17749975527334	0.275994791748608	4.26638396983186	1.98666743008951e-05	0.000404393110042922	Up regulated in COVID compared to HC	ENSG00000140451	PIF1
ENSG00000140455_USP3	2101.22195143232	0.344705455008355	0.104893203410418	3.28625157589685	0.00101530286835258	0.00753289293282569	Non Significant	ENSG00000140455	USP3
ENSG00000140459_CYP11A1	2.67039369642388	-0.0580248554821487	0.670705728372284	-0.0865131353849735	0.931058514693757	0.957658410848148	Non Significant	ENSG00000140459	CYP11A1
ENSG00000140463_BBS4	137.904187190078	-0.0401599349214365	0.109299638648049	-0.367429713567068	0.713298511000533	0.814303605747855	Non Significant	ENSG00000140463	BBS4
ENSG00000140464_PML	1676.68374892048	0.36663124805417	0.156724393554409	2.33933748116172	0.0193179743532784	0.0662520958846353	Non Significant	ENSG00000140464	PML
ENSG00000140465_CYP1A1	2.56289744224979	0.600262738071203	0.580442105876241	1.03414747482015	0.301067224936932	0.466480127607158	Non Significant	ENSG00000140465	CYP1A1
ENSG00000140470_ADAMTS17	22.8107619921179	-0.284066182009004	0.237545790220685	-1.1958375761789	0.231759949118221	0.393259448955254	Non Significant	ENSG00000140470	ADAMTS17
ENSG00000140471_LINS1	323.518946001103	-0.0336998547407174	0.131579403287217	-0.256118008584944	0.797859716804921	0.871436091313229	Non Significant	ENSG00000140471	LINS1
ENSG00000140474_ULK3	942.778124246502	0.24192321993406	0.132828862434386	1.82131515319995	0.0685589643113227	0.165066418917683	Non Significant	ENSG00000140474	ULK3
ENSG00000140478_GOLGA6D	0.183282768956243	-0.0919393840199278	2.80322550443459	-0.0327977124474942	0.973835902435329	NA	Non Significant	ENSG00000140478	GOLGA6D
ENSG00000140479_PCSK6	206.277775151582	0.754207626282672	0.226821500618931	3.32511523036685	0.000883819986654403	0.00680598809313228	Non Significant	ENSG00000140479	PCSK6
ENSG00000140481_CCDC33	0.286873270844461	0.713872079887051	2.21361573906625	0.322491418582061	0.747080437779756	NA	Non Significant	ENSG00000140481	CCDC33
ENSG00000140488_CELF6	0.117531654219708	-0.804720522249319	2.59619751764988	-0.309961209337325	0.75659045499785	NA	Non Significant	ENSG00000140488	CELF6
ENSG00000140497_SCAMP2	2653.19708892256	0.0456319532353243	0.069570460940794	0.655909887878393	0.511882105771804	0.659222011520077	Non Significant	ENSG00000140497	SCAMP2
ENSG00000140505_CYP1A2	0.566239637829578	-0.824018520326643	1.47279068239047	-0.559494658799162	0.575824175436667	NA	Non Significant	ENSG00000140505	CYP1A2
ENSG00000140506_LMAN1L	1.14420525608422	1.08246890819768	0.739999883544933	1.46279605209148	0.143523193685988	0.281761866671854	Non Significant	ENSG00000140506	LMAN1L
ENSG00000140511_HAPLN3	481.274691371768	-0.0952393817617447	0.174122459690054	-0.546967817542178	0.584400842221465	0.718080736671577	Non Significant	ENSG00000140511	HAPLN3
ENSG00000140519_RHCG	0.52162079181836	-2.057148101899	2.08158355227983	-0.98826112439538	0.323024779421818	NA	Non Significant	ENSG00000140519	RHCG
ENSG00000140521_POLG	1923.59903892362	-0.110103692940727	0.0678417793038566	-1.62294819019389	0.104600480701854	0.224608250715562	Non Significant	ENSG00000140521	POLG
ENSG00000140522_RLBP1	0.563873145031926	-1.051130715162	1.37447722995226	-0.764749456925167	0.444420749868306	NA	Non Significant	ENSG00000140522	RLBP1
ENSG00000140525_FANCI	239.410742057337	0.682528472777333	0.212597022870031	3.21043288171815	0.00132535215886862	0.00911712116786009	Non Significant	ENSG00000140525	FANCI
ENSG00000140526_ABHD2	5281.09751038777	-0.0767828419969761	0.147255304107214	-0.52142666413613	0.602069580642469	0.731186173401624	Non Significant	ENSG00000140526	ABHD2
ENSG00000140527_WDR93	1.18439132243685	-1.28017161387621	1.09932077446777	-1.1645114361602	0.244216811519138	0.406123122026592	Non Significant	ENSG00000140527	WDR93
ENSG00000140534_TICRR	28.4695922347941	2.3121023614964	0.479706282065493	4.81982923288199	1.43681155242323e-06	6.32566548893987e-05	Up regulated in COVID compared to HC	ENSG00000140534	TICRR
ENSG00000140538_NTRK3	3.46242905978639	-0.982487465459581	0.695097280776149	-1.41345318508876	0.157522517064421	0.300850826158361	Non Significant	ENSG00000140538	NTRK3
ENSG00000140543_DET1	25.6438563920402	-0.140986785473981	0.314791268708294	-0.447873875449285	0.654244223483768	0.771268398719408	Non Significant	ENSG00000140543	DET1
ENSG00000140545_MFGE8	233.794860002549	0.0535335287244783	0.180045505641967	0.297333324337091	0.766212042270958	0.850371748728982	Non Significant	ENSG00000140545	MFGE8
ENSG00000140548_ZNF710	1429.43108287921	0.262793262656074	0.116656204205601	2.25271569948319	0.0242770804192886	0.0785563906301592	Non Significant	ENSG00000140548	ZNF710
ENSG00000140553_UNC45A	1205.28863284098	0.145039104983348	0.108229858112478	1.34010251434142	0.180212018769148	0.330463762610234	Non Significant	ENSG00000140553	UNC45A
ENSG00000140557_ST8SIA2	0.286289837720235	-1.70400521424231	2.98514957958599	-0.570827413773564	0.568116638216853	NA	Non Significant	ENSG00000140557	ST8SIA2
ENSG00000140563_MCTP2	1697.60942834483	0.544547069070567	0.208893696399913	2.60681427182976	0.00913889159089307	0.0377536677008234	Non Significant	ENSG00000140563	MCTP2
ENSG00000140564_FURIN	4245.09335348051	0.275397399986926	0.136037915633508	2.02441649230247	0.0429273162494027	0.118478777733664	Non Significant	ENSG00000140564	FURIN
ENSG00000140575_IQGAP1	11380.2369972668	-0.10789975065653	0.159447473572977	-0.676710318694047	0.498589768217444	0.648404980793368	Non Significant	ENSG00000140575	IQGAP1
ENSG00000140577_CRTC3	907.298032372582	-0.263874849100884	0.111955056301151	-2.3569712509552	0.0184246732146201	0.0638995700121723	Non Significant	ENSG00000140577	CRTC3
ENSG00000140598_EFL1	338.401052594345	-0.425953991454439	0.0880230124117573	-4.83912081379237	1.3041475511322e-06	5.91047341629295e-05	Non Significant	ENSG00000140598	EFL1
ENSG00000140600_SH3GL3	1.2990002913646	0.878736907944781	0.968279008882672	0.90752448404183	0.364129507959318	0.529545557515109	Non Significant	ENSG00000140600	SH3GL3
ENSG00000140612_SEC11A	1581.68324513837	-0.0766875395381104	0.110224239937532	-0.695741150781096	0.486590949689922	0.639314456324352	Non Significant	ENSG00000140612	SEC11A
ENSG00000140623_SEPTIN12	0.386921302859546	-1.67906625586014	1.4220303953151	-1.18075271906412	0.237700971731277	NA	Non Significant	ENSG00000140623	SEPTIN12
ENSG00000140632_GLYR1	2131.94532958109	0.04916681696886	0.0894175091051105	0.549856705481074	0.582417661398882	0.71641045298119	Non Significant	ENSG00000140632	GLYR1
ENSG00000140650_PMM2	172.643858482597	0.242914012430575	0.14621607097616	1.6613359311931	0.0966459974581287	0.212472274908304	Non Significant	ENSG00000140650	PMM2
ENSG00000140675_SLC5A2	17.4825194568305	0.295438015728244	0.299312661829153	0.987054854020442	0.323615748111639	0.489498364897283	Non Significant	ENSG00000140675	SLC5A2
ENSG00000140678_ITGAX	19725.4365586999	0.620001927831169	0.17846063138931	3.47416639179451	0.000512443151164537	0.00447125510548944	Non Significant	ENSG00000140678	ITGAX
ENSG00000140682_TGFB1I1	50.1619547826214	1.04737936652934	0.241503988010056	4.33690298516201	1.44504366328149e-05	0.000323597190028644	Up regulated in COVID compared to HC	ENSG00000140682	TGFB1I1
ENSG00000140688_RUSF1	846.597393876957	0.181833438813925	0.0973291062119638	1.86823290473795	0.0617296141722095	0.153665852145327	Non Significant	ENSG00000140688	RUSF1
ENSG00000140691_ARMC5	277.125221298173	0.126100698508385	0.123808417034068	1.01851474664833	0.308433396378698	0.473985260277188	Non Significant	ENSG00000140691	ARMC5
ENSG00000140694_PARN	637.090614522227	-0.037328471971132	0.0659890377350013	-0.565676864709494	0.57161346518034	0.707488609309854	Non Significant	ENSG00000140694	PARN
ENSG00000140718_FTO	345.41055556294	-0.443630395485802	0.0951455467483894	-4.66265012548589	3.12163210779413e-06	0.000108717216982404	Non Significant	ENSG00000140718	FTO
ENSG00000140740_UQCRC2	1560.59993275259	-0.000965881594297948	0.0629080186125597	-0.0153538708673477	0.987749864798843	0.99219280747623	Non Significant	ENSG00000140740	UQCRC2
ENSG00000140743_CDR2	529.190978956033	-0.242708135008355	0.163227686377353	-1.4869299467203	0.137033313936605	0.272598287432113	Non Significant	ENSG00000140743	CDR2
ENSG00000140749_IGSF6	3642.35599490923	0.0485265228530471	0.134840058353917	0.359882096206743	0.718935306392489	0.818355184767811	Non Significant	ENSG00000140749	IGSF6
ENSG00000140750_ARHGAP17	1311.37006421596	-0.163921105208104	0.0765904261778721	-2.14022970478603	0.0323362076893343	0.0968263941478725	Non Significant	ENSG00000140750	ARHGAP17
ENSG00000140795_MYLK3	5.1340359667868	-0.0669945388771832	0.477366365869657	-0.140341975612659	0.888389800739176	0.931808484078005	Non Significant	ENSG00000140795	MYLK3
ENSG00000140798_ABCC12	0.986016231422553	-0.883263387309444	1.57704923979321	-0.560073436530913	0.575429348288857	0.710793831246382	Non Significant	ENSG00000140798	ABCC12
ENSG00000140807_NKD1	34.134764223596	-0.286279232565223	0.298588419050173	-0.958775405542832	0.337671901730927	0.503552840819657	Non Significant	ENSG00000140807	NKD1
ENSG00000140829_DHX38	1924.29789671475	0.112768232941786	0.0704422727215305	1.60086023044113	0.109407879734935	0.231989269139343	Non Significant	ENSG00000140829	DHX38
ENSG00000140830_TXNL4B	336.236831511655	0.242664787776832	0.0982304900758426	2.47036116372292	0.0134976701599197	0.0509144674404415	Non Significant	ENSG00000140830	TXNL4B
ENSG00000140832_MARVELD3	0.831719239941339	-0.349971790938803	1.37750310466493	-0.254062433510036	0.799447325030289	0.872396079730411	Non Significant	ENSG00000140832	MARVELD3
ENSG00000140835_CHST4	0.252049370589865	-1.15536823931837	2.27047391759694	-0.508866554406937	0.610845764751311	NA	Non Significant	ENSG00000140835	CHST4
ENSG00000140836_ZFHX3	182.754289583448	-0.261683470334612	0.191173662612075	-1.36882594997206	0.171053687200342	0.318367709393655	Non Significant	ENSG00000140836	ZFHX3
ENSG00000140839_CLEC18B	24.4620508985226	0.849231370383191	0.428934054402521	1.97986464741327	0.047718739788328	0.128075066852563	Non Significant	ENSG00000140839	CLEC18B
ENSG00000140848_CPNE2	595.680101776733	0.501754608195243	0.170396494383515	2.94462987639836	0.00323341207903465	0.0174881174888891	Non Significant	ENSG00000140848	CPNE2
ENSG00000140853_NLRC5	5738.09181128717	0.260731945791879	0.126191667293349	2.06615818131457	0.0388135460544061	0.110468771915837	Non Significant	ENSG00000140853	NLRC5
ENSG00000140854_KATNB1	593.20685814242	0.139777426611565	0.0960955282928045	1.4545674402836	0.145789050420214	0.285048024099109	Non Significant	ENSG00000140854	KATNB1
ENSG00000140859_KIFC3	285.722014643441	0.638393686240252	0.195392909216339	3.26723057044727	0.00108605188182793	0.00791251699625842	Non Significant	ENSG00000140859	KIFC3
ENSG00000140873_ADAMTS18	0.780728014288712	-2.36354419306341	1.80748733817153	-1.30764080231643	0.190995170698472	0.344090911866563	Non Significant	ENSG00000140873	ADAMTS18
ENSG00000140876_NUDT7	41.4877668567577	-0.430680537163412	0.193450793509626	-2.22630535315939	0.0259937351615575	0.0827854755022326	Non Significant	ENSG00000140876	NUDT7
ENSG00000140905_GCSH	2.89606444968029	-0.383871266128032	0.473274400222143	-0.811096619525275	0.417310187021584	0.57864585124885	Non Significant	ENSG00000140905	GCSH
ENSG00000140931_CMTM3	1830.33816009635	0.131241160825801	0.113484575077262	1.15646695364942	0.247490209065721	0.409533572969683	Non Significant	ENSG00000140931	CMTM3
ENSG00000140932_CMTM2	1511.38587782539	0.190067977353007	0.233606246593216	0.813625406532801	0.415859578565785	0.57745158566461	Non Significant	ENSG00000140932	CMTM2
ENSG00000140937_CDH11	0.731209056300617	1.26654781367752	1.14195972628789	1.10910024628856	0.267386938671464	NA	Non Significant	ENSG00000140937	CDH11
ENSG00000140939_NOL3	95.0286472961594	1.51980291291677	0.182412299789964	8.33169098063411	7.96957462552974e-17	6.14015877023939e-13	Up regulated in COVID compared to HC	ENSG00000140939	NOL3
ENSG00000140941_MAP1LC3B	2291.31749925833	-0.0482955032440948	0.0932145945548147	-0.518110961859033	0.604380852482326	0.732855583910997	Non Significant	ENSG00000140941	MAP1LC3B
ENSG00000140943_MBTPS1	1607.4057704127	-0.011427270483832	0.042003467504752	-0.272055407866961	0.785579416088315	0.863162665609302	Non Significant	ENSG00000140943	MBTPS1
ENSG00000140945_CDH13	0.923367350593584	-2.63249388794342	1.15272124942177	-2.28372114183192	0.0223879247313896	0.0739973256512187	Non Significant	ENSG00000140945	CDH13
ENSG00000140948_ZCCHC14	315.587618446841	-0.432395173286148	0.112913136450985	-3.82944967146359	0.000128430144534394	0.00162944472862817	Non Significant	ENSG00000140948	ZCCHC14
ENSG00000140950_MEAK7	162.091979329803	0.00678858215409958	0.076266641850101	0.0890111586064359	0.929073042037432	0.956613407206531	Non Significant	ENSG00000140950	MEAK7
ENSG00000140955_ADAD2	0.527011654533736	-1.65726915203124	1.39120561615954	-1.19124673792374	0.233556736376496	NA	Non Significant	ENSG00000140955	ADAD2
ENSG00000140961_OSGIN1	73.2131303524326	0.56485709612256	0.209530799295028	2.6958189346055	0.00702158228922802	0.0310867530031641	Non Significant	ENSG00000140961	OSGIN1
ENSG00000140968_IRF8	1401.63621945185	-0.260443362845353	0.129235775141758	-2.01525748237803	0.0438776773793948	0.120518918135311	Non Significant	ENSG00000140968	IRF8
ENSG00000140983_RHOT2	2442.64239313298	0.393431760418832	0.115043416261233	3.4198546357964	0.000626546063936772	0.00517387368660328	Non Significant	ENSG00000140983	RHOT2
ENSG00000140986_RPL3L	3.36948393792096	-3.72644778013742	0.903414059887317	-4.12485032677289	3.70975926341686e-05	0.000655250558849873	Down regulated in COVID compared to HC	ENSG00000140986	RPL3L
ENSG00000140987_ZSCAN32	373.330233468498	-0.0113628847350971	0.0723927436742057	-0.156961653314789	0.875275069651662	0.923930785618339	Non Significant	ENSG00000140987	ZSCAN32
ENSG00000140988_RPS2	26384.6541207752	-0.445557066298046	0.157882372867191	-2.82208240354257	0.00477129157694453	0.0234292007358631	Non Significant	ENSG00000140988	RPS2
ENSG00000140990_NDUFB10	1221.93715458464	0.121127445570649	0.16242698867247	0.745734724017444	0.455827678694417	0.612558309639585	Non Significant	ENSG00000140990	NDUFB10
ENSG00000140992_PDPK1	1238.94397482566	-0.167998289330011	0.136268209557334	-1.23285019943941	0.217631658410531	0.37713520292936	Non Significant	ENSG00000140992	PDPK1
ENSG00000140993_TIGD7	119.477727015552	-0.111306309959691	0.113374362094129	-0.98175908471511	0.326218549515594	0.492138401163677	Non Significant	ENSG00000140993	TIGD7
ENSG00000140995_DEF8	3370.57184686532	0.433127295190652	0.147168900814218	2.94306264974703	0.00324982644448985	0.017546839810599	Non Significant	ENSG00000140995	DEF8
ENSG00000141002_TCF25	2733.65245655152	0.160954173161154	0.0888754118644778	1.81100902695772	0.0701394543498917	0.168110141938708	Non Significant	ENSG00000141002	TCF25
ENSG00000141012_GALNS	904.32660707303	0.595135407049833	0.124527241900539	4.77915834292043	1.76030524227946e-06	7.35082479086291e-05	Non Significant	ENSG00000141012	GALNS
ENSG00000141013_GAS8	72.3418401356915	0.112093177718809	0.127785537322056	0.877197686591884	0.380379272416308	0.544777786844772	Non Significant	ENSG00000141013	GAS8
ENSG00000141026_MED9	205.912903434362	-0.112478508207668	0.0862799552250023	-1.3036458806028	0.192354349685376	0.345856263045736	Non Significant	ENSG00000141026	MED9
ENSG00000141027_NCOR1	2364.99037316142	-0.260740086784117	0.12823829274375	-2.03324670974166	0.0420276041190883	0.11674839586642	Non Significant	ENSG00000141027	NCOR1
